Name;Type;DLL;SymbolOrOrdinal
GetObjectContext;code;mtxex.dll;?GetObjectContext@@YAJPAPAUIObjectContext@@@Z (long __cdecl GetObjectContext(struct IObjectContext * *))
SafeRef;code;mtxex.dll;?SafeRef@CViperASObject@@UAAJUtagVARIANT@@PAU2@@Z (public: virtual long __cdecl CViperASObject::SafeRef(struct tagVARIANT,struct tagVARIANT *))
MTSCreateActivity;code;mtxex.dll;
